lead_id,date,ad_id,campaign_id,platform,call_booked,call_completed,sale_won,sale_value,rep_id,country
L002392,2026-04-24,C003-AD02,C003,Instagram,1,1,0,0.0,R03,USA
L002393,2026-04-24,C003-AD02,C003,Instagram,1,1,0,0.0,R03,USA
L002394,2026-04-24,C003-AD02,C003,Instagram,0,0,0,0.0,,India
L002395,2026-04-24,C003-AD02,C003,Instagram,1,0,0,0.0,R03,Singapore
L002396,2026-04-24,C003-AD02,C003,Instagram,1,1,0,0.0,R03,UK
L002397,2026-04-24,C003-AD02,C003,Instagram,1,1,0,0.0,R02,USA
L002398,2026-04-24,C003-AD03,C003,Instagram,1,1,0,0.0,R01,USA
L002399,2026-04-24,C003-AD03,C003,Instagram,0,0,0,0.0,,USA
L002400,2026-04-24,C003-AD03,C003,Instagram,1,1,0,0.0,R02,Singapore
L002401,2026-04-24,C003-AD03,C003,Instagram,1,1,0,0.0,R02,India
L002402,2026-04-24,C003-AD03,C003,Instagram,1,1,0,0.0,R01,Singapore
L002403,2026-04-24,C003-AD03,C003,Instagram,0,0,0,0.0,,UK
L002404,2026-04-24,C003-AD03,C003,Instagram,0,0,0,0.0,,UK
L002405,2026-04-24,C003-AD03,C003,Instagram,1,1,0,0.0,R04,UK
L002406,2026-04-24,C003-AD03,C003,Instagram,1,1,1,46694.96,R03,Singapore
L002407,2026-04-24,C003-AD04,C003,Instagram,1,1,0,0.0,R01,UK
L002408,2026-04-24,C003-AD04,C003,Instagram,1,0,0,0.0,R04,India
L002409,2026-04-24,C003-AD04,C003,Instagram,0,0,0,0.0,,Singapore
L002410,2026-04-24,C003-AD04,C003,Instagram,1,1,0,0.0,R01,UK
L002411,2026-04-24,C003-AD04,C003,Instagram,0,0,0,0.0,,USA
L002412,2026-04-24,C003-AD04,C003,Instagram,1,1,0,0.0,R03,UK
L002413,2026-04-24,C003-AD04,C003,Instagram,1,1,0,0.0,R04,UK
L002414,2026-04-24,C003-AD04,C003,Instagram,0,0,0,0.0,,India
L002415,2026-04-24,C003-AD04,C003,Instagram,0,0,0,0.0,,Singapore
L002416,2026-04-24,C003-AD04,C003,Instagram,1,1,0,0.0,R02,India
L002417,2026-04-24,C003-AD04,C003,Instagram,0,0,0,0.0,,UK
L002418,2026-04-24,C003-AD04,C003,Instagram,1,1,0,0.0,R03,Singapore
L002419,2026-04-24,C003-AD04,C003,Instagram,0,0,0,0.0,,India
L002420,2026-04-24,C004-AD01,C004,Google,1,0,0,0.0,R01,USA
L002421,2026-04-24,C004-AD01,C004,Google,1,1,0,0.0,R03,UAE
L002422,2026-04-24,C004-AD01,C004,Google,0,0,0,0.0,,Singapore
L002423,2026-04-24,C004-AD01,C004,Google,1,1,0,0.0,R04,UK
L002424,2026-04-24,C004-AD01,C004,Google,1,1,0,0.0,R04,UK
L002425,2026-04-24,C004-AD01,C004,Google,0,0,0,0.0,,USA
L002426,2026-04-24,C004-AD01,C004,Google,0,0,0,0.0,,UK
L002427,2026-04-24,C004-AD01,C004,Google,1,1,0,0.0,R01,USA
L002428,2026-04-24,C004-AD01,C004,Google,1,0,0,0.0,R02,India
L002429,2026-04-24,C004-AD01,C004,Google,1,1,0,0.0,R02,UK
L002430,2026-04-24,C004-AD01,C004,Google,0,0,0,0.0,,UAE
L002431,2026-04-24,C004-AD01,C004,Google,1,1,0,0.0,R03,USA
L002432,2026-04-24,C004-AD01,C004,Google,0,0,0,0.0,,UAE
L002433,2026-04-24,C004-AD01,C004,Google,0,0,0,0.0,,India
L002434,2026-04-24,C004-AD01,C004,Google,0,0,0,0.0,,UAE
L002435,2026-04-24,C004-AD01,C004,Google,0,0,0,0.0,,UK
L002436,2026-04-24,C004-AD01,C004,Google,0,0,0,0.0,,Singapore
L002437,2026-04-24,C004-AD01,C004,Google,1,0,0,0.0,R02,India
L002438,2026-04-24,C004-AD02,C004,Google,1,0,0,0.0,R01,UAE
L002439,2026-04-24,C004-AD02,C004,Google,1,1,1,16161.16,R04,UAE
L002440,2026-04-24,C004-AD02,C004,Google,1,1,0,0.0,R03,USA
L002441,2026-04-24,C004-AD02,C004,Google,1,1,0,0.0,R02,UAE
L002442,2026-04-24,C004-AD02,C004,Google,1,1,0,0.0,R04,USA
L002443,2026-04-24,C004-AD02,C004,Google,1,1,0,0.0,R04,UAE
L002444,2026-04-24,C004-AD02,C004,Google,1,1,0,0.0,R04,Singapore
L002445,2026-04-24,C004-AD02,C004,Google,1,1,0,0.0,R01,UAE
L002446,2026-04-24,C004-AD02,C004,Google,1,0,0,0.0,R03,UAE
L002447,2026-04-24,C004-AD02,C004,Google,1,1,0,0.0,R04,UK
L002448,2026-04-24,C004-AD02,C004,Google,1,1,0,0.0,R03,UK
L002449,2026-04-24,C004-AD02,C004,Google,1,0,0,0.0,R03,USA
L002450,2026-04-24,C004-AD02,C004,Google,0,0,0,0.0,,USA
L002451,2026-04-24,C004-AD02,C004,Google,0,0,0,0.0,,India
L002452,2026-04-24,C004-AD02,C004,Google,1,0,0,0.0,R04,USA
L002453,2026-04-24,C004-AD02,C004,Google,0,0,0,0.0,,UAE
L002454,2026-04-24,C004-AD02,C004,Google,1,1,1,38250.87,R04,UAE
L002455,2026-04-24,C004-AD02,C004,Google,0,0,0,0.0,,UK
L002456,2026-04-24,C005-AD01,C005,Google,0,0,0,0.0,,India
L002457,2026-04-24,C005-AD01,C005,Google,1,0,0,0.0,R01,Singapore
L002458,2026-04-24,C005-AD01,C005,Google,1,1,1,76125.3,R04,India
L002459,2026-04-24,C005-AD01,C005,Google,1,1,0,0.0,R03,UAE
L002460,2026-04-24,C005-AD01,C005,Google,1,1,0,0.0,R01,India
L002461,2026-04-24,C005-AD01,C005,Google,1,0,0,0.0,R04,UK
L002462,2026-04-24,C005-AD01,C005,Google,0,0,0,0.0,,Singapore
L002463,2026-04-24,C005-AD01,C005,Google,1,1,0,0.0,R01,USA
L002464,2026-04-24,C005-AD01,C005,Google,1,1,0,0.0,R04,India
L002465,2026-04-24,C005-AD01,C005,Google,1,1,0,0.0,R02,UK
L002466,2026-04-24,C005-AD01,C005,Google,0,0,0,0.0,,UAE
L002467,2026-04-24,C005-AD01,C005,Google,1,1,0,0.0,R04,USA
L002468,2026-04-24,C005-AD01,C005,Google,1,1,0,0.0,R04,India
L002469,2026-04-24,C005-AD01,C005,Google,0,0,0,0.0,,Singapore
L002470,2026-04-24,C005-AD01,C005,Google,0,0,0,0.0,,UK
L002471,2026-04-24,C005-AD01,C005,Google,0,0,0,0.0,,Singapore
L002472,2026-04-24,C005-AD01,C005,Google,1,0,0,0.0,R03,USA
L002473,2026-04-24,C005-AD01,C005,Google,1,1,0,0.0,R03,UAE
L002474,2026-04-24,C005-AD01,C005,Google,1,1,0,0.0,R01,UK
L002475,2026-04-24,C005-AD01,C005,Google,0,0,0,0.0,,Singapore
L002476,2026-04-24,C005-AD01,C005,Google,0,0,0,0.0,,USA
L002477,2026-04-24,C005-AD01,C005,Google,1,0,0,0.0,R04,UAE
L002478,2026-04-24,C005-AD01,C005,Google,1,1,0,0.0,R02,USA
L002479,2026-04-24,C005-AD01,C005,Google,1,1,0,0.0,R04,India
L002480,2026-04-24,C005-AD02,C005,Google,1,1,1,39657.89,R01,India
L002481,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R02,India
L002482,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,UAE
L002483,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,UAE
L002484,2026-04-24,C005-AD02,C005,Google,1,0,0,0.0,R03,UAE
L002485,2026-04-24,C005-AD02,C005,Google,1,0,0,0.0,R02,UK
L002486,2026-04-24,C005-AD02,C005,Google,1,0,0,0.0,R01,USA
L002487,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L002488,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R03,Singapore
L002489,2026-04-24,C005-AD02,C005,Google,1,0,0,0.0,R03,UAE
L002490,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R03,Singapore
L002491,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,UK
L002492,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R04,India
L002493,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R03,UK
L002494,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R04,India
L002495,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,India
L002496,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,UK
L002497,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R02,Singapore
L002498,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R03,India
L002499,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,UK
L002500,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R04,India
L002501,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R01,USA
L002502,2026-04-24,C005-AD02,C005,Google,1,0,0,0.0,R04,USA
L002503,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,India
L002504,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L002505,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,India
L002506,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L002507,2026-04-24,C005-AD02,C005,Google,1,0,0,0.0,R04,UAE
L002508,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R03,USA
L002509,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,India
L002510,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L002511,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,India
L002512,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R01,UAE
L002513,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R04,UK
L002514,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R02,UAE
L002515,2026-04-24,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L002516,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R01,UK
L002517,2026-04-24,C005-AD02,C005,Google,1,1,1,67121.89,R02,UAE
L002518,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R04,USA
L002519,2026-04-24,C005-AD02,C005,Google,1,1,0,0.0,R03,USA
L002520,2026-04-24,C005-AD02,C005,Google,1,1,1,44182.75,R04,UAE
L002521,2026-04-24,C005-AD03,C005,Google,1,1,0,0.0,R04,India
L002522,2026-04-24,C005-AD03,C005,Google,0,0,0,0.0,,USA
L002523,2026-04-24,C005-AD03,C005,Google,0,0,0,0.0,,UK
L002524,2026-04-24,C005-AD03,C005,Google,0,0,0,0.0,,UK
L002525,2026-04-24,C005-AD03,C005,Google,1,0,0,0.0,R03,Singapore
L002526,2026-04-24,C005-AD03,C005,Google,0,0,0,0.0,,Singapore
L002527,2026-04-24,C005-AD03,C005,Google,1,0,0,0.0,R04,Singapore
L002528,2026-04-24,C005-AD03,C005,Google,1,1,0,0.0,R03,UK
L002529,2026-04-24,C005-AD03,C005,Google,0,0,0,0.0,,UAE
L002530,2026-04-24,C005-AD03,C005,Google,1,0,0,0.0,R03,UK
L002531,2026-04-24,C005-AD03,C005,Google,1,0,0,0.0,R04,UK
L002532,2026-04-24,C005-AD03,C005,Google,0,0,0,0.0,,Singapore
L002533,2026-04-24,C005-AD03,C005,Google,1,1,0,0.0,R03,UAE
L002534,2026-04-24,C005-AD03,C005,Google,0,0,0,0.0,,Singapore
L002535,2026-04-24,C005-AD03,C005,Google,0,0,0,0.0,,USA
L002536,2026-04-24,C005-AD03,C005,Google,1,0,0,0.0,R01,India
L002537,2026-04-24,C005-AD03,C005,Google,1,0,0,0.0,R02,India
L002538,2026-04-24,C005-AD03,C005,Google,1,1,0,0.0,R03,UAE
L002539,2026-04-24,C005-AD03,C005,Google,0,0,0,0.0,,UAE
L002540,2026-04-24,C005-AD03,C005,Google,1,0,0,0.0,R04,UK
L002541,2026-04-24,C005-AD03,C005,Google,0,0,0,0.0,,India
L002542,2026-04-24,C005-AD03,C005,Google,1,1,0,0.0,R01,UK
L002543,2026-04-24,C005-AD03,C005,Google,0,0,0,0.0,,Singapore
L002544,2026-04-24,C005-AD03,C005,Google,1,1,0,0.0,R01,UK
L002545,2026-04-24,C005-AD03,C005,Google,1,0,0,0.0,R02,UAE
L002546,2026-04-24,C005-AD03,C005,Google,1,1,0,0.0,R02,UAE
L002547,2026-04-24,C005-AD03,C005,Google,1,1,0,0.0,R01,Singapore
L002548,2026-04-24,C005-AD03,C005,Google,1,0,0,0.0,R01,UAE
L002549,2026-04-24,C005-AD03,C005,Google,1,1,1,69207.0,R01,USA
L002550,2026-04-24,C005-AD04,C005,Google,0,0,0,0.0,,Singapore
L002551,2026-04-24,C005-AD04,C005,Google,1,0,0,0.0,R04,Singapore
L002552,2026-04-24,C005-AD04,C005,Google,1,1,0,0.0,R02,India
L002553,2026-04-24,C005-AD04,C005,Google,1,1,0,0.0,R01,UAE
L002554,2026-04-24,C005-AD04,C005,Google,0,0,0,0.0,,USA
L002555,2026-04-24,C005-AD04,C005,Google,1,1,1,52837.66,R01,UAE
L002556,2026-04-24,C005-AD04,C005,Google,0,0,0,0.0,,USA
L002557,2026-04-24,C005-AD04,C005,Google,0,0,0,0.0,,USA
L002558,2026-04-24,C005-AD04,C005,Google,1,1,0,0.0,R02,USA
L002559,2026-04-24,C005-AD04,C005,Google,1,1,0,0.0,R03,UK
L002560,2026-04-24,C005-AD04,C005,Google,1,1,0,0.0,R04,USA
L002561,2026-04-24,C005-AD04,C005,Google,1,1,0,0.0,R02,USA
L002562,2026-04-24,C005-AD04,C005,Google,0,0,0,0.0,,India
L002563,2026-04-24,C005-AD04,C005,Google,1,1,0,0.0,R01,UAE
L002564,2026-04-24,C005-AD04,C005,Google,1,0,0,0.0,R01,USA
L002565,2026-04-24,C005-AD04,C005,Google,0,0,0,0.0,,UK
L002566,2026-04-24,C005-AD04,C005,Google,1,1,1,53599.77,R02,USA
L002567,2026-04-24,C005-AD04,C005,Google,0,0,0,0.0,,India
L002568,2026-04-24,C005-AD04,C005,Google,1,1,0,0.0,R04,UK
L002569,2026-04-24,C005-AD04,C005,Google,1,0,0,0.0,R02,India
L002570,2026-04-24,C005-AD04,C005,Google,0,0,0,0.0,,India
L002571,2026-04-24,C005-AD04,C005,Google,0,0,0,0.0,,UAE
L002572,2026-04-24,C005-AD04,C005,Google,1,0,0,0.0,R01,Singapore
L002573,2026-04-24,C005-AD04,C005,Google,1,1,0,0.0,R02,UK
L002574,2026-04-24,C005-AD04,C005,Google,0,0,0,0.0,,Singapore
L002575,2026-04-24,C005-AD04,C005,Google,1,1,0,0.0,R03,USA
L002576,2026-04-24,C006-AD01,C006,TikTok,1,1,0,0.0,R02,UK
L002577,2026-04-24,C006-AD01,C006,TikTok,0,0,0,0.0,,Singapore
L002578,2026-04-24,C006-AD01,C006,TikTok,1,0,0,0.0,R01,UAE
L002579,2026-04-24,C006-AD01,C006,TikTok,0,0,0,0.0,,India
L002580,2026-04-24,C006-AD01,C006,TikTok,1,1,0,0.0,R03,USA
L002581,2026-04-24,C006-AD01,C006,TikTok,1,0,0,0.0,R03,UAE
L002582,2026-04-24,C006-AD01,C006,TikTok,1,1,1,20376.27,R03,Singapore
L002583,2026-04-24,C006-AD01,C006,TikTok,1,1,0,0.0,R02,UK
L002584,2026-04-24,C006-AD01,C006,TikTok,0,0,0,0.0,,USA
L002585,2026-04-24,C006-AD01,C006,TikTok,0,0,0,0.0,,USA
L002586,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,USA
L002587,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,Singapore
L002588,2026-04-24,C006-AD02,C006,TikTok,1,1,0,0.0,R04,USA
L002589,2026-04-24,C006-AD02,C006,TikTok,1,0,0,0.0,R02,USA
L002590,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,UAE
L002591,2026-04-24,C006-AD02,C006,TikTok,1,0,0,0.0,R02,India
L002592,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,UK
L002593,2026-04-24,C006-AD02,C006,TikTok,1,1,0,0.0,R04,India
L002594,2026-04-24,C006-AD02,C006,TikTok,1,1,0,0.0,R01,India
L002595,2026-04-24,C006-AD02,C006,TikTok,1,1,0,0.0,R04,UK
L002596,2026-04-24,C006-AD02,C006,TikTok,1,1,0,0.0,R04,Singapore
L002597,2026-04-24,C006-AD02,C006,TikTok,1,1,0,0.0,R03,India
L002598,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,USA
L002599,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,USA
L002600,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,Singapore
L002601,2026-04-24,C006-AD02,C006,TikTok,1,1,0,0.0,R04,UK
L002602,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,India
L002603,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,Singapore
L002604,2026-04-24,C006-AD02,C006,TikTok,1,0,0,0.0,R03,Singapore
L002605,2026-04-24,C006-AD02,C006,TikTok,1,1,0,0.0,R03,UAE
L002606,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,UK
L002607,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,UAE
L002608,2026-04-24,C006-AD02,C006,TikTok,1,1,0,0.0,R03,India
L002609,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,Singapore
L002610,2026-04-24,C006-AD02,C006,TikTok,1,1,1,34198.89,R03,USA
L002611,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,Singapore
L002612,2026-04-24,C006-AD02,C006,TikTok,1,1,0,0.0,R03,UAE
L002613,2026-04-24,C006-AD02,C006,TikTok,1,1,1,17590.26,R03,UK
L002614,2026-04-24,C006-AD02,C006,TikTok,1,1,0,0.0,R01,USA
L002615,2026-04-24,C006-AD02,C006,TikTok,0,0,0,0.0,,Singapore
L002616,2026-04-24,C006-AD03,C006,TikTok,1,0,0,0.0,R03,USA
L002617,2026-04-24,C006-AD03,C006,TikTok,0,0,0,0.0,,UAE
L002618,2026-04-24,C006-AD03,C006,TikTok,1,1,0,0.0,R01,UAE
L002619,2026-04-24,C006-AD03,C006,TikTok,1,1,0,0.0,R04,Singapore
L002620,2026-04-24,C006-AD03,C006,TikTok,1,1,0,0.0,R03,USA
L002621,2026-04-24,C006-AD03,C006,TikTok,1,0,0,0.0,R03,Singapore
L002622,2026-04-24,C006-AD03,C006,TikTok,0,0,0,0.0,,Singapore
L002623,2026-04-24,C006-AD03,C006,TikTok,1,1,0,0.0,R01,Singapore
L002624,2026-04-24,C006-AD03,C006,TikTok,1,1,0,0.0,R04,India
L002625,2026-04-24,C006-AD03,C006,TikTok,1,0,0,0.0,R02,India
L002626,2026-04-24,C006-AD03,C006,TikTok,1,0,0,0.0,R03,UK
L002627,2026-04-24,C006-AD03,C006,TikTok,0,0,0,0.0,,USA
L002628,2026-04-24,C006-AD03,C006,TikTok,1,0,0,0.0,R01,UAE
L002629,2026-04-24,C006-AD03,C006,TikTok,1,1,1,56385.92,R01,Singapore
L002630,2026-04-24,C006-AD03,C006,TikTok,1,1,0,0.0,R03,UAE
L002631,2026-04-24,C006-AD03,C006,TikTok,1,1,0,0.0,R02,UK
L002632,2026-04-24,C006-AD03,C006,TikTok,0,0,0,0.0,,India
L002633,2026-04-24,C006-AD03,C006,TikTok,0,0,0,0.0,,UAE
L002634,2026-04-24,C009-AD01,C009,Organic,0,0,0,0.0,,India
L002635,2026-04-24,C009-AD02,C009,Organic,1,1,0,0.0,R03,USA
L002636,2026-04-25,C001-AD01,C001,Facebook,0,0,0,0.0,,USA
L002637,2026-04-25,C001-AD01,C001,Facebook,1,0,0,0.0,R03,UAE
L002638,2026-04-25,C001-AD01,C001,Facebook,1,0,0,0.0,R01,UAE
L002639,2026-04-25,C001-AD01,C001,Facebook,1,0,0,0.0,R04,USA
L002640,2026-04-25,C001-AD01,C001,Facebook,1,1,1,40360.79,R04,Singapore
L002641,2026-04-25,C001-AD01,C001,Facebook,1,0,0,0.0,R02,Singapore
L002642,2026-04-25,C001-AD01,C001,Facebook,0,0,0,0.0,,UAE
L002643,2026-04-25,C001-AD01,C001,Facebook,0,0,0,0.0,,UAE
L002644,2026-04-25,C001-AD02,C001,Facebook,1,1,0,0.0,R03,USA
L002645,2026-04-25,C001-AD02,C001,Facebook,1,1,0,0.0,R02,Singapore
L002646,2026-04-25,C001-AD02,C001,Facebook,1,0,0,0.0,R02,UAE
L002647,2026-04-25,C001-AD02,C001,Facebook,0,0,0,0.0,,India
L002648,2026-04-25,C001-AD02,C001,Facebook,1,1,0,0.0,R04,India
L002649,2026-04-25,C001-AD02,C001,Facebook,1,1,0,0.0,R02,India
L002650,2026-04-25,C001-AD02,C001,Facebook,1,0,0,0.0,R04,UK
L002651,2026-04-25,C001-AD02,C001,Facebook,1,1,0,0.0,R03,India
L002652,2026-04-25,C001-AD02,C001,Facebook,1,0,0,0.0,R03,Singapore
L002653,2026-04-25,C001-AD02,C001,Facebook,1,1,0,0.0,R01,USA
L002654,2026-04-25,C001-AD02,C001,Facebook,0,0,0,0.0,,UK
L002655,2026-04-25,C001-AD02,C001,Facebook,1,0,0,0.0,R04,USA
L002656,2026-04-25,C001-AD03,C001,Facebook,0,0,0,0.0,,Singapore
L002657,2026-04-25,C001-AD03,C001,Facebook,0,0,0,0.0,,Singapore
L002658,2026-04-25,C001-AD03,C001,Facebook,1,0,0,0.0,R03,UK
L002659,2026-04-25,C001-AD03,C001,Facebook,1,1,0,0.0,R03,India
L002660,2026-04-25,C001-AD03,C001,Facebook,1,1,1,51237.43,R04,USA
L002661,2026-04-25,C001-AD03,C001,Facebook,1,1,1,25023.76,R02,UK
L002662,2026-04-25,C001-AD03,C001,Facebook,1,1,0,0.0,R01,USA
L002663,2026-04-25,C001-AD03,C001,Facebook,1,1,0,0.0,R04,UAE
L002664,2026-04-25,C001-AD03,C001,Facebook,0,0,0,0.0,,USA
L002665,2026-04-25,C001-AD03,C001,Facebook,0,0,0,0.0,,USA
L002666,2026-04-25,C001-AD03,C001,Facebook,0,0,0,0.0,,India
L002667,2026-04-25,C001-AD03,C001,Facebook,0,0,0,0.0,,USA
L002668,2026-04-25,C001-AD03,C001,Facebook,1,1,0,0.0,R02,India
L002669,2026-04-25,C001-AD03,C001,Facebook,1,1,0,0.0,R02,India
L002670,2026-04-25,C001-AD03,C001,Facebook,1,0,0,0.0,R03,UAE
L002671,2026-04-25,C001-AD03,C001,Facebook,1,0,0,0.0,R04,UK
L002672,2026-04-25,C001-AD03,C001,Facebook,1,0,0,0.0,R03,India
L002673,2026-04-25,C001-AD04,C001,Facebook,1,0,0,0.0,R04,USA
L002674,2026-04-25,C001-AD04,C001,Facebook,1,1,0,0.0,R01,USA
L002675,2026-04-25,C001-AD04,C001,Facebook,0,0,0,0.0,,UAE
L002676,2026-04-25,C002-AD01,C002,Facebook,1,1,0,0.0,R01,USA
L002677,2026-04-25,C002-AD01,C002,Facebook,0,0,0,0.0,,India
L002678,2026-04-25,C002-AD01,C002,Facebook,1,0,0,0.0,R03,UAE
L002679,2026-04-25,C002-AD01,C002,Facebook,0,0,0,0.0,,India
L002680,2026-04-25,C002-AD01,C002,Facebook,0,0,0,0.0,,India
L002681,2026-04-25,C002-AD01,C002,Facebook,1,1,0,0.0,R02,UAE
L002682,2026-04-25,C002-AD01,C002,Facebook,1,1,0,0.0,R04,USA
L002683,2026-04-25,C002-AD01,C002,Facebook,1,1,0,0.0,R02,India
L002684,2026-04-25,C002-AD01,C002,Facebook,1,1,0,0.0,R02,India
L002685,2026-04-25,C002-AD01,C002,Facebook,1,1,0,0.0,R02,USA
L002686,2026-04-25,C002-AD01,C002,Facebook,1,1,0,0.0,R03,UAE
L002687,2026-04-25,C002-AD01,C002,Facebook,0,0,0,0.0,,UK
L002688,2026-04-25,C002-AD01,C002,Facebook,1,1,0,0.0,R04,USA
L002689,2026-04-25,C002-AD01,C002,Facebook,1,1,0,0.0,R03,UK
L002690,2026-04-25,C002-AD01,C002,Facebook,0,0,0,0.0,,USA
L002691,2026-04-25,C002-AD01,C002,Facebook,1,1,0,0.0,R03,India
L002692,2026-04-25,C002-AD01,C002,Facebook,1,1,0,0.0,R04,UK
L002693,2026-04-25,C002-AD01,C002,Facebook,1,1,1,33754.67,R02,UK
L002694,2026-04-25,C002-AD01,C002,Facebook,1,0,0,0.0,R03,USA
L002695,2026-04-25,C002-AD01,C002,Facebook,1,0,0,0.0,R04,UK
L002696,2026-04-25,C002-AD02,C002,Facebook,1,1,0,0.0,R01,USA
L002697,2026-04-25,C002-AD02,C002,Facebook,1,1,0,0.0,R02,India
L002698,2026-04-25,C002-AD02,C002,Facebook,0,0,0,0.0,,Singapore
L002699,2026-04-25,C002-AD02,C002,Facebook,1,1,0,0.0,R01,UK
L002700,2026-04-25,C003-AD01,C003,Instagram,0,0,0,0.0,,Singapore
L002701,2026-04-25,C003-AD01,C003,Instagram,1,1,0,0.0,R02,UAE
L002702,2026-04-25,C003-AD01,C003,Instagram,0,0,0,0.0,,UK
L002703,2026-04-25,C003-AD01,C003,Instagram,0,0,0,0.0,,UAE
L002704,2026-04-25,C003-AD01,C003,Instagram,1,1,0,0.0,R04,UAE
L002705,2026-04-25,C003-AD01,C003,Instagram,1,1,1,74183.74,R01,Singapore
L002706,2026-04-25,C003-AD01,C003,Instagram,1,1,1,36102.65,R02,UAE
L002707,2026-04-25,C003-AD01,C003,Instagram,1,0,0,0.0,R04,UK
L002708,2026-04-25,C003-AD01,C003,Instagram,1,0,0,0.0,R03,India
L002709,2026-04-25,C003-AD01,C003,Instagram,1,1,0,0.0,R04,India
L002710,2026-04-25,C003-AD01,C003,Instagram,1,0,0,0.0,R02,India
L002711,2026-04-25,C003-AD01,C003,Instagram,0,0,0,0.0,,UK
L002712,2026-04-25,C003-AD01,C003,Instagram,1,1,0,0.0,R03,UK
L002713,2026-04-25,C003-AD01,C003,Instagram,1,1,0,0.0,R02,India
L002714,2026-04-25,C003-AD01,C003,Instagram,1,1,0,0.0,R03,UK
L002715,2026-04-25,C003-AD01,C003,Instagram,1,0,0,0.0,R03,UK
L002716,2026-04-25,C003-AD01,C003,Instagram,1,1,0,0.0,R04,India
L002717,2026-04-25,C003-AD01,C003,Instagram,0,0,0,0.0,,UK
L002718,2026-04-25,C003-AD01,C003,Instagram,0,0,0,0.0,,Singapore
L002719,2026-04-25,C003-AD01,C003,Instagram,0,0,0,0.0,,UK
L002720,2026-04-25,C003-AD01,C003,Instagram,1,0,0,0.0,R04,UAE
L002721,2026-04-25,C003-AD02,C003,Instagram,1,1,1,59093.97,R01,India
L002722,2026-04-25,C003-AD02,C003,Instagram,1,1,0,0.0,R02,India
L002723,2026-04-25,C003-AD02,C003,Instagram,1,1,0,0.0,R02,India
L002724,2026-04-25,C003-AD02,C003,Instagram,0,0,0,0.0,,USA
L002725,2026-04-25,C003-AD02,C003,Instagram,1,0,0,0.0,R02,India
L002726,2026-04-25,C003-AD02,C003,Instagram,1,1,0,0.0,R01,USA
L002727,2026-04-25,C003-AD02,C003,Instagram,0,0,0,0.0,,Singapore
L002728,2026-04-25,C003-AD02,C003,Instagram,0,0,0,0.0,,Singapore
L002729,2026-04-25,C003-AD03,C003,Instagram,1,1,0,0.0,R01,India
L002730,2026-04-25,C003-AD03,C003,Instagram,1,1,1,15953.72,R01,UAE
L002731,2026-04-25,C003-AD03,C003,Instagram,1,0,0,0.0,R01,India
L002732,2026-04-25,C003-AD04,C003,Instagram,1,1,0,0.0,R04,UK
L002733,2026-04-25,C003-AD04,C003,Instagram,1,1,0,0.0,R03,Singapore
